,code,hwlwmc,spfwfljc,desc
3121,1090136000000000000,金属铸件,金属铸件,包括黑色金属和有色金属铸件。
3122,1090136010000000000,铸铁件,金属铸件,指无可锻性铸铁制品，包括灰铸铁、球墨铸铁、可锻铸铁、特种铸铁制品（包括耐热、耐磨、耐蚀铸铁件）、工业用灰铸铁制品（指工业领域中各行业、如汽车、机床、重型机械、工程机城、通用机械、轻工机械、纺织机械、石化机械、航天、航空、电站、造船、机车车辆等行业用铸铁件）、非工业用灰铸铁制品、工业用球墨铸铁制品、非工业用球墨铸铁制品、工业用可锻铸铁制品、非工业用可锻铸铁制品、消防用铸铁件、井盖井圈、供暖散热器、景观铸件等如消防栓及盖、火警柱；路旁栅栏、下水道及供水系统用铸件；电讯盖板、边侧防水盖板、进水井箅子、漏水箅子、下水道检查闸门、滤栅、阴沟盖及类似铸件等。
3123,1090136020000000000,铸钢件,金属铸件,指工业领域中各行业如汽车、机床、重型机械、工程机械、通用机械、轻工机械、纺织机械、石化机械、航天、航空、电站、造船机车车辆等行业用铸钢件，包括碳钢铸钢件、合金钢铸钢件、不锈钢铸钢件。
3124,1090136030000000000,铜铸件,金属铸件,包括工业用铜铸件、非工业用铜铸件。
3125,1090136040000000000,铝铸件,金属铸件,包括工业用铝铸件、非工业用铝铸件。
3126,1090136050000000000,锌铸件,金属铸件,
3127,1090136060000000000,镁铸件,金属铸件,
3128,1090136990000000000,其他金属铸件,金属铸件,
3129,1090137000000000000,锻件、粉末冶金件,锻件,
3130,1090137010000000000,锻件,锻件,包括模锻件（指在模锻锤、无砧座锤、模锻压机等锻造设备上闭模成形锻件）、自由锻件（指在自由锻锤、自由锻压机、快锻压机等锻造设备上开模、胎模成形锻件及钢锭、钢坯的开坯锻坯件等）、钢锭、钢坯开坯（各种锻材）、其他自由锻件、冷锻件、特殊成形锻件（指旋压成形、辊锻成形、环轧成形等特殊成形工艺成形的锻件）、有色金属锻件、铜锻件、铝锻件、钛合金锻件、其他有色金属锻件。
3131,1090137020000000000,冲压件、钣金件,锻件,包括冲压件、拉深件、冲裁件、其他冲压件（包括黑色金属和有色金属制品件）、钣金件、汽车、摩托车等运输机械钣金件、其他钣金件。
3132,1090137030000000000,粉末冶金零件,锻件,包括粉末冶金结构件、粉末冶金含油轴承、粉末冶金双金属制品、粉末冶金摩擦片、粉末冶金软、硬磁性零件。
3133,1090199000000000000,其他通用设备和零件,通用设备,包括砑光机及类似机械、平整机、砑光机（包括橡胶砑光机、塑料砑光机、造纸砑光机等）、其他砑光机及类似机械（指其他滚压机械）、其他未列明通用设备、砑光机零件、滚筒、滚压机械零件、其他未列明通用设备用零件（包括非自动润滑脂壶、加脂嘴、手轮、杠杆及手柄、安全防护罩及底板、油封环、其他通用机械设备用零件）。
3134,1090200000000000000,专用设备,专用设备,指只在一个特定产业，用来生产、加工、处理特定产品或者改变特定物质形态的机械设备及其专门配套件
3135,1090201000000000000,矿山专用设备,矿山专用设备,指用于各种固体矿物及石料的开采和选别的机械设备及其专门配套设备
3136,1090201010000000000,建井设备,矿山专用设备,包括钻井机、平巷掘进机、天井掘进设备、伞形钻架、抓岩机、其他建井设备
3137,1090201020000000000,采掘、凿岩设备,矿山专用设备,包括凿岩机、矿用钻车、钻孔设备、穿孔设备、装药填充设备、矿用挖掘机、装岩机、矿用铲斗式装载机、矿用装运机、矿用地下铲运机、矿用连续式装载机、矿车翻车机、刨煤机、截煤机、采掘辅助设备、其他采掘凿岩设备
3138,1090201030000000000,矿山提升设备,矿山专用设备,包括矿山提升设备、矿用提升绞车、矿用辅助绞车、其他矿山提升设备
3139,1090201040000000000,矿物破碎机械,矿山专用设备,包括颚式破碎机、旋回破碎机、圆锥破碎机、辊式破碎机、锤式破碎机、旋盘破碎机、反击式破碎机、立式复合破碎机、立式冲击破碎机、辊压机、破碎筛分联合设备（破碎站）、其他矿物破碎机械
3140,1090201050000000000,矿物粉磨机械,矿山专用设备,包括球、棒磨机、自（半）磨机、振动磨机、钢球磨煤机、辊盘式磨煤机、风扇磨煤机、微介质水泥磨机、摆式磨粉机（雷蒙磨）、砾磨机、管磨机、立式水泥磨机、其他矿物磨粉机械
3141,1090201060000000000,矿物筛分、洗选设备,矿山专用设备,包括振动筛、分级设备、磁选设备、浮选设备、重力选矿设备、脱水设备、其他矿物筛分设备、其他矿物洗选设备
3142,1090201070000000000,矿山用牵引车及其矿车,矿山专用设备,包括露天矿用移设车、地下矿用车辆、其他矿山用牵引车及矿车
3143,1090201080000000000,矿山设备专用配套件,矿山专用设备,指专用配套附（配）件
3144,1090201990000000000,其他矿山专用设备,矿山专用设备,
3145,1090202000000000000,石油钻探、开采专用设备,石油开采设备,包括石油、天然气钻采专用设备
3146,1090202010000000000,石油钻井设备,石油开采设备,包括陆地石油钻机、海洋石油钻采设备
3147,1090202020000000000,采油设备,石油开采设备,指在经济有效的前提下，最大限度地把原油从油层中抽到地面上来所需要的设备；陆地采油设备包括抽油机有杆泵、潜油电动离心泵、水力活塞泵、射流泵等；海上采油设备是指专门为海上采油而设计的装置（平台或浮船）；按种类可分为固定式和移动式两种；固定式采油平台分为人工岛和固定式平台两类；移动式采油平台又可分为移动式采油平台（简称MPI）和移动式采油储油平台（简称MPSU）等；不包括开采近海油田或天然气田的固定式平台（详见109020201）。
3148,1090202030000000000,修井设备,石油开采设备,系列修井机、其他修井设备
3149,1090202040000000000,固井压裂设备,石油开采设备,包括泥浆固控系统、泥浆振动筛、防喷器及井口装置、除砂清洁器、泥浆清洁器、真空除气器、圆弧齿蜗轮泥浆搅拌器、砂泵、其他固井压裂设备
3150,1090202050000000000,原油稳定站专用设备,石油开采设备,包括普通型高效分水器、智能型高效分水器、油井多项存储收集器、其他原油稳定站专用设备
3151,1090202060000000000,石油专用工程车辆设备,石油开采设备,包括石油测井车、石油压裂车、石油混砂车、其他石油专用工程车辆设备
3152,1090202070000000000,石油测井仪器设备,石油开采设备,包括双侧向测井仪、双感应-球形聚焦测井仪、微球型聚焦测井仪、高分辨率声波测井仪、声波变密度测井仪、自然伽马测井仪、补偿中子测井仪、小井眼系列测井仪、其他石油测井仪器设备
3153,1090202080000000000,石油钻井工具,石油开采设备,包括井上工具、井下工具
3154,1090202090000000000,石油钻探、开采专用设备零件,石油开采设备,包括石油或天然气钻机零件，其他石油钻探、开采专用设备零件
3155,1090203000000000000,建筑工程用机械,建筑工程机械,推土机、筑路机、平地机、铲运机等工程机械
3156,1090203010000000000,挖掘、铲土运输机械,建筑工程机械,包括挖掘机、推土机、平地机、铲运机、装载机、机械铲、路面开凿机、非自推进铲运机、其他挖掘、铲土运输机械。
3157,1090203020000000000,压实机械,建筑工程机械,包括机动压路机、非机动压路机、打夯机、其他压实机械
3158,1090203030000000000,捣固机（车）,建筑工程机械,包括机动捣固机、捣固车（建筑工程用）、非自推进式捣固机等
3159,1090203040000000000,工程钻机,建筑工程机械,包括锚固工程钻机、锚杆旋喷工程钻机、冲击式工程钻机、回旋工程钻机、三轴深搅工程钻机、其他工程钻机
3160,1090203050000000000,桩工机械,建筑工程机械,包括打桩机、拔桩机、压桩机、打桩锤、柴油锤打桩架、其他桩工机械
3161,1090203060000000000,公共工程用机械,建筑工程机械,包括摊铺机械、筑路机械、线路铺装机械、扫雪设备、管道疏通机械、其他公共工程用机械，不包括垃圾车（详见1090306），及其他类似的市政环卫车辆（详见109030702）。
3162,1090203070000000000,建筑工程用货运自卸车,建筑工程机械,不包括垃圾车（详见1090306）。
3163,1090203080000000000,混凝土机械,建筑工程机械,包括混凝土泵、混凝土泵车、混凝土搅拌车、散装水泥车、布料杆、其他混凝土机械
3164,1090203090000000000,建筑工程用机械零件,建筑工程机械,包括推土机机铲、挖掘机用铲、其他建筑工程用机械零件
3165,1090204000000000000,建筑材料及制品专用生产机械,建筑工程机械,
3166,1090204010000000000,水泥专用设备,水泥专用设备,包括水泥生产的全套设备及散装水泥专用设备
3167,1090204020000000000,建筑材料专用窑炉,水泥专用设备,窑外分解窑、干法回转窑、其他水泥回转窑、混凝土砌块（砖）生产用养护窑、其他砖瓦生产专用窑炉。不包括粉碎、磨粉等通用设备
3168,1090204030000000000,平板玻璃制造及深加工机械,水泥专用设备,包括平板玻璃制造机械、平板玻璃深加工设备、其他平板玻璃及深加工制造机械
3169,1090204040000000000,玻璃纤维加工机械,水泥专用设备,包括光导纤维生产机械、玻璃纤维专用加工机械、其他玻璃纤维加工机械
3170,1090204050000000000,建筑卫生陶瓷机械,水泥专用设备,包括原料制备设备、建筑陶瓷机械、卫生陶瓷机械等
3171,1090204060000000000,复合材料成型设备,水泥专用设备,包括缠绕机、拉挤机、连续制板机、其他复合材料成型设备
3172,1090204070000000000,非金属矿物混合搅拌机械,水泥专用设备,包括混凝土配料机、混凝土或砂浆混合机、混凝土搅拌机（站）、沥青混凝土搅拌设备、干粉砂浆生产设备、双混式干混砂浆生产设备、矿石混合机、其他非金属矿物混合搅拌机械
3173,1090204080000000000,建筑材料制品成型机械,水泥专用设备,包括制管机械、非配筋小型混凝土块材生产机械、烧结类制砖生产机械、加气混凝土装备、瓦片模压机、石棉瓦设备、路面砖、路缘石成型机、电杆及类似制品成型机械、轻质隔墙体板成型设备、石膏制品模制成型机械、人工制砂成型机械、防水材料加工成型设备、保温绝热材料加工设备、其他建筑材料制品成型机械
3174,1090204090000000000,矿石烘干机,水泥专用设备,包括转筒烘干机、转筒干燥机、矿用烘干机、矿石干燥机、其他矿石烘干机
